# drho                  dvx                     dvy                     dT                      dbx                     dby                     dA
-1.3521130651658608e-05	6.7013611762322539e-05	1.7968866415516524e-02	-9.0140871001100076e-06	-1.5518059345998036e-04	-1.5402246993829572e-02	1.5558193872267610e-03
-6.5507847788220941e-05	1.6363812425216132e-04	1.7977497103093137e-02	-4.3671898525547703e-05	-4.6664619687949299e-04	-1.5407316082645808e-02	1.5579783518895936e-03
-9.2258049599190650e-05	2.9832949099169517e-04	1.7994769563685887e-02	-6.1505366400101125e-05	-7.7748286786653159e-04	-1.5417462486359855e-02	1.5622980048783618e-03
-1.4365961026760704e-04	3.9628164953614542e-04	1.8020663322982404e-02	-9.5773073511203587e-05	-1.0899051720177494e-03	-1.5432660493587595e-02	1.5687815222539610e-03
-1.6953219472968031e-04	5.3296638899938062e-04	1.8055211590873782e-02	-1.1302146315275707e-04	-1.4021685886372315e-03	-1.5452934783052685e-02	1.5774340773581225e-03
-2.1976039367223657e-04	6.3357902593610092e-04	1.8098373319713666e-02	-1.4650692911456938e-04	-1.7165063051196167e-03	-1.5478233827157285e-02	1.5882620254761420e-03
-2.4416525660189009e-04	7.7359457929231275e-04	1.8150203930477560e-02	-1.6277683773600286e-04	-2.0311505024877552e-03	-1.5508598799914669e-02	1.6012740062112617e-03
-2.9262585801325194e-04	8.7821069176045874e-04	1.8210641574936806e-02	-1.9508390534269185e-04	-2.3483657381881684e-03	-1.5543952128460161e-02	1.6164795560235611e-03
-3.1496532880762214e-04	1.0229072905084020e-03	1.8279764001120250e-02	-2.0997688587014868e-04	-2.6663491613102552e-03	-1.5584351554186152e-02	1.6338908085172105e-03
-3.6105500916656236e-04	1.1328851764557460e-03	1.8357488219241120e-02	-2.4070333944273964e-04	-2.9874092807655184e-03	-1.5629693115126311e-02	1.6535204845755372e-03
-3.8072079563522543e-04	1.2836309725344289e-03	1.8443914468571625e-02	-2.5381386375673397e-04	-3.3096965290153324e-03	-1.5680051223141356e-02	1.6753842508566812e-03
-4.2382407134277864e-04	1.4003493515029261e-03	1.8538938156516967e-02	-2.8254938089464568e-04	-3.6355759231556928e-03	-1.5735295063864729e-02	1.6994980165876312e-03
-4.4019416998211137e-04	1.5585355573193966e-03	1.8642682229490153e-02	-2.9346277998975809e-04	-3.9631395262307301e-03	-1.5795515857393375e-02	1.7258810324088797e-03
-4.7968028895643139e-04	1.6833986858434298e-03	1.8755019903499218e-02	-3.1978685930407827e-04	-4.2948213886409570e-03	-1.5860555349418066e-02	1.7545523999977540e-03
-4.9211585256155564e-04	1.8504447014113211e-03	1.8876097103396713e-02	-3.2807723504171111e-04	-4.6286436093967431e-03	-1.5930521745278457e-02	1.7855350174510714e-03
-5.2733563923277097e-04	1.9848874524083342e-03	1.9005764128405361e-02	-3.5155709282140069e-04	-4.9671217374034904e-03	-1.6005228633048107e-02	1.8188511826198669e-03
-5.3517779120250972e-04	2.1622459334216864e-03	1.9144190212504179e-02	-3.5678519413357562e-04	-5.3081964213124722e-03	-1.6084801425561533e-02	1.8545275179800251e-03
-5.6546043380940880e-04	2.3077387713995277e-03	1.9291201863082481e-02	-3.7697362253926239e-04	-5.6544770674405442e-03	-1.6169024698371382e-02	1.8925895202296303e-03
-5.6802701683271450e-04	2.4969005427811245e-03	1.9446992017076791e-02	-3.7868467788720883e-04	-6.0038115772811929e-03	-1.6258041347246160e-02	1.9330676278367341e-03
-5.9267678401083226e-04	2.6549542588566646e-03	1.9611362347625574e-02	-3.9511785600693239e-04	-6.3589153999062398e-03	-1.6351605934860652e-02	1.9759905372432364e-03
-5.8925902806759162e-04	2.8574528867092094e-03	1.9784529954001612e-02	-3.9283935204485060e-04	-6.7175327079123104e-03	-1.6449879179129049e-02	2.0213926109568792e-03
-6.0755189821084209e-04	3.0296228322139948e-03	1.9966270440391072e-02	-4.0503459880839726e-04	-7.0824969139322569e-03	-1.6552584474987846e-02	2.0693057435931840e-03
-5.9741098775122200e-04	3.2470384976782079e-03	2.0156825592246495e-02	-3.9827399183394244e-04	-7.4514379863090952e-03	-1.6659900779888565e-02	2.1197683487080440e-03
-6.0859116814766107e-04	3.4349278234877545e-03	2.0355943481765802e-02	-4.0572744543163758e-04	-7.8273188413699457e-03	-1.6771519002489119e-02	2.1728155146103923e-03
-5.9095467910032055e-04	3.6688898279290671e-03	2.0563891160377289e-02	-3.9396978606604308e-04	-8.2076455664020775e-03	-1.6887636855496713e-02	2.2284898556678492e-03
-5.9423097958234000e-04	3.8741508084300345e-03	2.0780387423086726e-02	-3.9615398638933805e-04	-8.5955216047681748e-03	-1.7007911271292312e-02	2.2868296467377230e-03
-5.6828913979482462e-04	4.1263374585403436e-03	2.1005725199944692e-02	-3.7885942652662527e-04	-8.9883207334235937e-03	-1.7132559361057696e-02	2.3478818814454266e-03
-5.6283114323917027e-04	4.3506691863463703e-03	2.1239591898449900e-02	-3.7522076216079791e-04	-9.3892972905215144e-03	-1.7261202416053480e-02	2.4116880131865919e-03
-5.2773283849118224e-04	4.6228027316205719e-03	2.1482306922239729e-02	-3.5182189232876512e-04	-9.7956862633002961e-03	-1.7394077760517341e-02	2.4782996315858112e-03
-5.1266676851770797e-04	4.8679420025112257e-03	2.1733523684394924e-02	-3.4177784567810884e-04	-1.0210902500333296e-02	-1.7530769211698154e-02	2.5477613647538651e-03
-4.6751515826750582e-04	5.1617743058594359e-03	2.1993588538568490e-02	-3.1167677217885589e-04	-1.0632038788088716e-02	-1.7671535361256516e-02	2.6201296694645937e-03
